name,name_kana,prefecture,attr
彦山,ひこさん,40,cool
筑前岩屋,ちくぜんいわや,40,cool
大行司,だいぎょうじ,40,cool
宝珠山,ほうしゅやま,40,cool
大鶴,おおつる,44,cool
今山,いまやま,44,cool
上三緒,かみみお,40,eco
下鴨生,しもかもお,40,cool
筑前庄内,ちくぜんしょうない,40,cool
船尾(福岡),ふなお,40,heat
西戸崎,さいとざき,40,heat
海ノ中道,うみのなかみち,40,heat
雁ノ巣,がんのす,40,heat
奈多,なた,40,eco
和白,わじろ,40,eco
香椎神宮,かしいじんぐう,40,cool
舞松原,まいまつばら,40,eco
土井,どい,40,eco
伊賀,いが,40,eco
酒殿,さかど,40,heat
須恵,すえ,40,heat
須恵中央,すえちゅうおう,40,heat
新原,しんばる,40,heat
宇美,うみ,40,heat
西鉄福岡（天神）,ふくおか(てんじん),40,cool
薬院,やくいん,40,cool
西鉄平尾,にしてつひらお,40,cool
高宮(福岡),たかみや,40,cool
大橋(福岡),おおはし,40,cool
井尻,いじり,40,cool
雑餉隈,ざっしょのくま,40,cool
春日原,かすがばる,40,cool
白木原,しらきばる,40,cool
下大利,しもおおり,40,cool
都府楼前,とふろうまえ,40,cool
西鉄二日市,にしてつふつかいち,40,cool
紫,むらさき,40,cool
朝倉街道,あさくらがいどう,40,eco
桜台(福岡),さくらだい,40,eco
筑紫,ちくし,40,eco
津古,つこ,40,eco
三国が丘,みくにがおか,40,eco
三沢(福岡),みつさわ,40,eco
大保,おおほ,40,eco
西鉄小郡,にしてつおごおり,40,eco
小郡,おごおり,40,eco
端間,はたま,40,eco
味坂,あじさか,40,eco
宮の陣,みやのじん,40,eco
櫛原,くしわら,40,eco
西鉄久留米,にしてつくるめ,40,eco
花畑,はなばたけ,40,eco
試験場前,しけんじょうまえ,40,eco
津福,つぶく,40,eco
安武,やすたけ,40,eco
大善寺,だいぜんじ,40,eco
三潴,みずま,40,eco
犬塚,いぬづか,40,eco
大溝,おおみぞ,40,eco
八丁牟田,はっちょうむた,40,eco
蒲池(福岡),かまち,40,eco
矢加部,やかべ,40,eco
西鉄柳川,にしてつやながわ,40,eco
徳益,とくます,40,heat
塩塚,しおつか,40,heat
西鉄中島,にしてつなかしま,40,heat
江の浦,えのうら,40,heat
開,ひらき,40,heat
西鉄渡瀬,にしてつわたぜ,40,heat
倉永,くらなが,40,heat
東甘木,ひがしあまぎ,40,heat
西鉄銀水,にしてつぎんすい,40,heat
新栄町(福岡),しんさかえまち,40,heat
西鉄五条,にしてつごじょう,40,cool
太宰府,だざいふ,40,cool
五郎丸,ごろうまる,40,eco
学校前,がっこうまえ,40,eco
古賀茶屋,こがんちゃや,40,eco
北野(福岡),きたの,40,heat
大城,おおき,40,heat
金島(福岡),かねしま,40,cool
大堰,おおぜき,40,cool
本郷(福岡),ほんごう,40,cool
上浦,かみうら,40,cool
馬田,まだ,40,cool
甘木,あまぎ,40,cool
貝塚(福岡),かいづか,40,cool
名島,なじま,40,cool
香椎宮前,かしいみやまえ,40,cool
西鉄香椎,にしてつかしい,40,cool
香椎花園前,かしいかえんまえ,40,eco
唐の原,とうのはる,40,eco
三苫,みとま,40,heat
西鉄新宮,にしてつしんぐう,40,heat
立野(佐賀),たての,41,eco
大板井,おおいたい,40,eco
松崎(福岡),まつざき,40,eco
今隈,いまぐま,40,heat
西太刀洗,にしたちあらい,40,heat
山隈,やまぐま,40,cool
太刀洗,たちあらい,40,cool
高田(福岡),たかた,40,cool
南直方御殿口,みなみのおがたごてんぐち,40,eco
あかぢ,あかぢ,40,eco
藤棚,ふじたな,40,eco
中泉,なかいずみ,40,eco
市場(福岡),いちば,40,eco
ふれあい生力,ふれあいしょうりき,40,eco
赤池(福岡),あかいけ,40,eco
人見,ひとみ,40,heat
金田,かなだ,40,heat
上金田,かみかなだ,40,heat
糒,ほしい,40,heat
田川市立病院,たがわしりつびょういん,40,cool
下伊田,しもいた,40,cool
豊前大熊,ぶぜんおおくま,40,cool
松山(福岡),まつやま,40,cool
糸田,いとだ,40,eco
大藪,おおやぶ,40,eco
上伊田,かみいた,40,eco
勾金,まがりかね,40,eco
柿下温泉口,かきしたおんせんぐち,40,eco
内田,うちだ,40,eco
赤,あか,40,eco
油須原,ゆすばる,40,eco
源じいの森,げんじいのもり,40,eco
崎山,さきやま,40,heat
犀川,さいがわ,40,heat
東犀川三四郎,ひがしさいがわさんしろう,40,heat
新豊津,しんとよつ,40,heat
豊津(福岡),とよつ,40,heat
今川河童,いまがわかっぱ,40,cool
美夜古泉,みやこいずみ,40,cool
福岡空港,ふくおかくうこう,40,eco
東比恵,ひがしひえ,40,eco
祇園(福岡),ぎおん,40,eco
中洲川端,なかすかわばた,40,eco
天神,てんじん,40,eco
赤坂(福岡),あかさか,40,eco
大濠公園,おおほりこうえん,40,heat
唐人町,とうじんまち,40,heat
西新,にしじん,40,heat
藤崎(福岡),ふじさき,40,cool
室見,むろみ,40,cool
呉服町(福岡),ごふくまち,40,eco
千代県庁口,ちよけんちょうぐち,40,eco
馬出九大病院前,まいだしきゅうだいびょういんまえ,40,heat
箱崎宮前,はこざきみやまえ,40,heat
箱崎九大前,はこざききゅうだいまえ,40,cool
橋本(福岡),はしもと,40,eco
次郎丸,じろうまる,40,eco
賀茂,かも,40,eco
野芥,のけ,40,eco
梅林(福岡),うめばやし,40,eco
福大前,ふくだいまえ,40,eco
七隈,ななくま,40,eco
金山(福岡),かなやま,40,eco
茶山(福岡),ちゃやま,40,cool
別府(福岡),べふ,40,cool
六本松,ろっぽんまつ,40,cool
桜坂,さくらざか,40,heat
薬院大通,やくいんおおどおり,40,heat
渡辺通,わたなべどおり,40,heat
天神南,てんじんみなみ,40,heat
平和通,へいわどおり,40,eco
旦過,たんが,40,eco
香春口三萩野,かわらぐちみはぎの,40,eco
片野,かたの,40,eco
城野(北九州高速鉄道),じょうの,40,heat
北方(福岡),きたがた,40,heat
競馬場前(福岡),けいばじょうまえ,40,heat
守恒,もりつね,40,heat
徳力公団前,とくりきこうだんまえ,40,heat
徳力嵐山口,とくりきあらしやまぐち,40,heat
志井(北九州高速鉄道),しい,40,cool
企救丘,きくがおか,40,cool
西黒崎,にしくろさき,40,eco
熊西,くまにし,40,eco
萩原(福岡),はぎわら,40,eco
穴生,あのお,40,eco
森下(福岡),もりした,40,eco
今池(福岡),いまいけ,40,eco
永犬丸,えいのまる,40,heat
三ヶ森,さんがもり,40,heat
西山(福岡),にしやま,40,heat
通谷,とおりたに,40,heat
東中間,ひがしなかま,40,heat
筑豊中間,ちくほうなかま,40,heat
希望が丘高校前,きぼうがおかこうこうまえ,40,heat
筑豊香月,ちくほうかつき,40,heat
楠橋,くすばし,40,heat
新木屋瀬,しんこやのせ,40,heat
木屋瀬,こやのせ,40,cool
遠賀野,おんがの,40,cool
感田,がんだ,40,cool
筑豊直方,ちくほうのおがた,40,cool
出光美術館,いでみつびじゅつかん,40,eco
ノーフォーク広場,のーふぉーくひろば,40,heat
関門海峡めかり,かんもんかいきょうめかり,40,heat
新鳥栖,しんとす,41,heat
肥前麓,ひぜんふもと,41,heat
中原,なかばる,41,heat
吉野ヶ里公園,よしのがりこうえん,41,heat
神埼,かんざき,41,heat
伊賀屋,いがや,41,heat
佐賀,さが,41,heat
鍋島,なべしま,41,eco
バルーンさが,ばるーんさが,41,eco
久保田(佐賀),くぼた,41,eco
牛津,うしづ,41,cool
肥前山口,ひぜんやまぐち,41,cool
肥前白石,ひぜんしろいし,41,cool
肥前竜王,ひぜんりゅうおう,41,cool
肥前鹿島,ひぜんかしま,41,cool
肥前浜,ひぜんはま,41,cool
肥前七浦,ひぜんななうら,41,eco
肥前飯田,ひぜんいいだ,41,eco
多良,たら,41,eco
肥前大浦,ひぜんおおうら,41,eco
小長井,こながい,42,eco
長里,ながさと,42,eco
湯江,ゆえ,42,eco
小江,おえ,42,eco
肥前長田,ひぜんながた,42,eco
東諫早,ひがしいさはや,42,eco
諫早,いさはや,42,heat
西諫早,にしいさはや,42,heat
喜々津,ききつ,42,heat
市布,いちぬの,42,heat
肥前古賀,ひぜんこが,42,heat
現川,うつつがわ,42,cool
東園(長崎),ひがしその,42,cool
大草,おおくさ,42,cool
本川内,ほんかわち,42,cool
長与,ながよ,42,cool
高田(長崎),こうだ,42,cool
道ノ尾,みちのお,42,cool
西浦上,にしうらかみ,42,cool
昭和町通り,しょうわまちどおり,42,heat
浦上,うらかみ,42,cool
浦上駅前,うらかみえきまえ,42,heat
長崎(長崎),ながさき,42,cool
長崎駅前,ながさきえきまえ,42,eco
大町(佐賀),おおまち,41,heat
北方(佐賀),きたがた,41,heat
高橋,たかはし,41,heat
武雄温泉,たけおおんせん,41,heat
永尾,ながお,41,cool
三間坂,みまさか,41,cool
上有田,かみありた,41,eco
有田,ありた,41,eco
三河内,みかわち,42,cool
早岐,はいき,42,cool
大塔,だいとう,42,eco
日宇,ひう,42,eco
佐世保,させぼ,42,heat
鬼塚,おにづか,41,heat
山本(佐賀),やまもと,41,heat
肥前久保,ひぜんくぼ,41,heat
西相知,にしおうち,41,heat
佐里,さり,41,heat
駒鳴,こまなき,41,cool
大川野,おおかわの,41,cool
肥前長野,ひぜんながの,41,cool
桃川,もものかわ,41,cool
金石原,かないしはら,41,eco
上伊万里,かみいまり,41,eco
伊万里,いまり,41,eco
小城,おぎ,41,eco
東多久,ひがしたく,41,eco
中多久,なかたく,41,eco
多久,たく,41,eco
厳木,きゅうらぎ,41,heat
岩屋(佐賀),いわや,41,heat
相知,おうち,41,heat
本牟田部,ほんむたべ,41,heat
三代橋,みだいばし,41,cool
黒川(佐賀),くろごう,41,cool
蔵宿,ぞうしゅく,41,cool
西有田,にしありた,41,cool
大木,おおぎ,41,cool
山谷,やまだに,41,cool
夫婦石,めおといし,41,cool
金武,かなたけ,41,cool
川東(佐賀),かわひがし,41,cool
東山代,ひがしやましろ,41,heat
里,さと,41,heat
楠久,くすく,41,heat
鳴石,なるいし,41,heat
久原,くばら,41,eco
波瀬,はぜ,41,eco
浦ノ崎,うらのさき,41,eco
福島口,ふくしまぐち,41,eco
今福,いまぶく,42,cool
鷹島口,たかしまぐち,42,cool
前浜,まえはま,42,cool
調川,つきのかわ,42,cool
松浦,まつうら,42,cool
松浦発電所前,まつうらはつでんしょまえ,42,cool
御厨(長崎),みくりや,42,cool
西木場,にしこば,42,cool
東田平,ひがしたびら,42,cool
中田平,なかたびら,42,cool
たびら平戸口,たびらひらどぐち,42,cool
西田平,にしたびら,42,cool
すえたちばな,すえたちばな,42,cool
江迎鹿町,えむかえしかまち,42,cool
高岩(長崎),たかいわ,42,cool
いのつき,いのつき,42,cool
潜竜ヶ滝,せんりゅうがたき,42,cool
吉井(長崎),よしい,42,cool
神田(長崎),こうだ,42,cool
清峰高校前,せいほうこうこうまえ,42,cool
佐々,さざ,42,cool
小浦,こうら,42,eco
真申,まさる,42,eco
棚方,たながた,42,eco
相浦,あいのうら,42,eco
大学,だいがく,42,eco
上相浦,かみあいのうら,42,eco
本山(長崎),もとやま,42,eco
中里(長崎),なかざと,42,eco
皆瀬,かいぜ,42,eco
野中,のなか,42,eco
左石,ひだりいし,42,eco
泉福寺,せんぷくじ,42,eco
山の田,やまのた,42,heat
北佐世保,きたさせぼ,42,heat
中佐世保,なかさせぼ,42,heat
佐世保中央,させぼちゅうおう,42,heat
ハウステンボス,はうすてんぼす,42,cool
南風崎,はえのさき,42,cool
小串郷,おぐしごう,42,cool
川棚,かわたな,42,cool
彼杵,そのぎ,42,cool
千綿,ちわた,42,heat
松原(長崎),まつばら,42,heat
竹松,たけまつ,42,heat
諏訪,すわ,42,eco
大村(長崎),おおむら,42,eco
岩松,いわまつ,42,eco
本諫早,ほんいさはや,42,heat
幸,さいわい,42,heat
小野(長崎),おの,42,heat
干拓の里,かんたくのさと,42,heat
森山,もりやま,42,heat
釜ノ鼻,かまのはな,42,heat
諫早東高校,いさはやひがしこうこう,42,heat
愛野(長崎),あいの,42,heat
阿母崎,あぼざき,42,heat
吾妻,あづま,42,heat
古部,こべ,42,heat
大正(長崎),たいしょう,42,eco
西郷,さいごう,42,eco
神代(長崎),こうじろ,42,eco
多比良,たいら,42,eco
有明湯江,ありあけゆえ,42,eco
大三東,おおみさき,42,cool
松尾(長崎),まつお,42,cool
三会,みえ,42,cool
島原,しまばら,42,cool
霊丘公園体育館,れいきゅうこうえんたいいくかん,42,cool
島原船津,しまばらふなつ,42,cool
島原港,しまばらこう,42,cool
赤迫,あかさこ,42,heat
住吉(長崎),すみよし,42,heat
千歳町(長崎),ちとせまち,42,heat
若葉町,わかばまち,42,heat
長崎大学,ながさきだいがく,42,heat
岩屋橋,いわやばし,42,heat
浦上車庫,うらかみしゃこ,42,heat
大橋(長崎),おおはし,42,heat
平和公園,へいわこうえん,42,heat
原爆資料館,げんばくしりょうかん,42,heat
大学病院,だいがくびょういん,42,heat
茂里町,もりまち,42,eco
銭座町,ぜんざまち,42,eco
宝町(長崎),たからまち,42,eco
八千代町,やちよまち,42,cool
五島町,ごとうまち,42,cool
大波止,おおはと,42,cool
出島,でじま,42,cool
新地中華街,しんちちゅうかがい,42,cool
西浜町,にしはまのまち,42,cool
観光通り,かんこうどおり,42,eco
思案橋,しあんばし,42,eco
崇福寺,そうふくじ,42,eco
蛍茶屋,ほたるぢゃや,42,cool
新中川町,しんなかがわまち,42,cool
新大工町,しんだいくまち,42,cool
諏訪神社,すわじんじゃ,42,eco
市民会館,しみんかいかん,42,eco
桜町(長崎),さくらまち,42,eco
めがね橋,めがねばし,42,cool
メディカルセンター,めでぃかるせんたー,42,cool
大浦海岸通り,おおうらかいがんどおり,42,heat
大浦天主堂,おおうらてんしゅどう,42,heat
石橋(長崎),いしばし,42,heat
平成,へいせい,43,heat
南熊本,みなみくまもと,43,heat
新水前寺,しんすいぜんじ,43,heat
新水前寺駅前,しんすいぜんじえきまえ,43,heat
水前寺,すいぜんじ,43,heat
東海学園前,とうかいがくえんまえ,43,heat
竜田口,たつたぐち,43,heat
武蔵塚,むさしづか,43,heat
光の森,ひかりのもり,43,heat
三里木,さんりぎ,43,heat
原水,はらみず,43,heat
肥後大津,ひごおおづ,43,eco
瀬田(熊本),せた,43,eco
立野(熊本),たての,43,eco
赤水,あかみず,43,eco
市ノ川,いちのかわ,43,eco
内牧,うちのまき,43,eco
阿蘇,あそ,43,cool
いこいの村,いこいのむら,43,cool
宮地,みやじ,43,cool
波野,なみの,43,cool
滝水,たきみず,43,cool
豊後荻,ぶんごおぎ,44,cool
玉来,たまらい,44,cool
豊後竹田,ぶんごたけた,44,cool
朝地,あさじ,44,cool
緒方,おがた,44,cool
豊後清川,ぶんごきよかわ,44,cool
三重町,みえまち,44,cool
菅尾,すがお,44,cool
犬飼,いぬかい,44,heat
竹中,たけなか,44,heat
中判田,なかはんだ,44,heat
大分大学前,おおいただいがくまえ,44,eco
敷戸,しきど,44,eco
滝尾,たきお,44,eco
緑川,みどりかわ,43,heat
住吉(熊本),すみよし,43,heat
肥後長浜,ひごながはま,43,eco
網田,おうだ,43,eco
赤瀬,あかせ,43,eco
石打ダム,いしうちだむ,43,cool
波多浦,はたうら,43,cool
三角,みすみ,43,cool
段,だん,43,heat
坂本,さかもと,43,heat
葉木,はき,43,heat
鎌瀬,かませ,43,heat
瀬戸石,せといし,43,heat
海路,かいじ,43,heat
吉尾,よしお,43,heat
白石(熊本),しろいし,43,heat
球泉洞,きゅうせんどう,43,eco
一勝地,いっしょうち,43,eco
那良口,ならぐち,43,eco
渡,わたり,43,eco
西人吉,にしひとよし,43,cool
人吉(人吉温泉),ひとよしおんせん,43,cool
大畑,おこば,43,cool
矢岳,やたけ,43,cool
真幸,まさき,45,cool
吉松,よしまつ,46,heat
藤崎宮前,ふじさきぐうまえ,43,heat
黒髪町,くろかみまち,43,heat
北熊本,きたくまもと,43,heat
亀井,かめい,43,heat
八景水谷,はけのみや,43,heat
堀川,ほりかわ,43,heat
新須屋,しんすや,43,heat
須屋,すや,43,eco
三ツ石,みついし,43,eco
黒石(熊本),くろいし,43,eco
熊本高専前,くまもとこうせんまえ,43,cool
再春医療センター前,さいしゅんいりょうせんたーまえ,43,cool
御代志,みよし,43,cool
韓々坂,かんかんざか,43,heat
池田(熊本),いけだ,43,heat
打越,うちごし,43,eco
坪井川公園,つぼいがわこうえん,43,eco
長陽,ちょうよう,43,heat
加勢,かせ,43,heat
阿蘇下田城ふれあい温泉,あそしもだじょうふれあいおんせん,43,heat
南阿蘇水の生まれる里白水高原,みなみあそみずのうまれるさとはくすいこうげん,43,heat
